Date,Daily_Log_Return,MovingAverage_25
2011-07-18,-0.006593522519369621,-0.0023501666952947886
2011-07-19,0.013580235299487597,-0.0017332095675778093
2011-07-20,0.0007085435258478157,-0.0011904835990836204
2011-07-21,0.005670214810863605,-0.00046260439719279843
2011-07-22,0.02149673456346335,0.0008374768451804827
2011-07-25,-0.007275072525616544,0.0014240303402321074
2011-07-26,-0.0021211480918843506,0.0010801994127083248
2011-07-27,-0.001839927328166624,0.0005994443748698685
2011-07-28,-0.01642111394899093,-0.0004050452649726566
2011-07-29,0.008974051548746864,-0.001193167480769688
2011-08-01,0.014022970614869124,-0.0007871915572088639
2011-08-02,-0.02305149121754191,-0.0016290685933728355
2011-08-03,-0.006693136859849069,-0.002125789920995622
2011-08-04,-0.008618524336817757,-0.0028669198550213435
2011-08-05,-0.04451370035636959,-0.004971876334424117
2011-08-08,-0.04770033239650573,-0.006945264167963039
2011-08-09,-0.039612905054965175,-0.008767256106219036
2011-08-10,0.03009573067586313,-0.007526197842450805
2011-08-11,-0.0026594480988997304,-0.00819735713218165
2011-08-12,-0.02716223664682893,-0.009027318016041406
2011-08-16,0.010094924146682338,-0.007872015541099913
2011-08-17,0.02048274641115988,-0.005237491912322589
2011-08-18,-0.039500815602276695,-0.006612820298700477
2011-08-19,-0.056536810320498176,-0.008338547829104322
2011-08-22,-0.013622135786414802,-0.008751846779760477
2011-08-23,0.036837152704327636,-0.007014619770812587
2011-08-24,-0.011506890864995789,-0.008018104817391923
2011-08-25,-0.03044681942094929,-0.009264319335263806
2011-08-26,0.008732826021177864,-0.009141814886851236
2011-08-29,0.04166133558398677,-0.008335230846030299
2011-08-30,0.020133446686115164,-0.007238890077561031
2011-09-02,-0.010188691011587814,-0.007561591794349169
2011-09-05,-0.02360340706347852,-0.008432130983761645
2011-09-06,0.016398368086301573,-0.007119351702349945
2011-09-07,-0.004832339753514603,-0.007671607354440404
2011-09-08,0.020303696622611334,-0.007420378314130715
2011-09-09,-0.027816222999098805,-0.007610967585392992
2011-09-12,-0.033919425286327076,-0.008700019122452112
2011-09-13,0.010677384886242258,-0.007928182753529711
2011-09-14,0.05668657243920805,-0.0038801718417066054
2011-09-15,0.024468431881049746,-0.0009934212706043865
2011-09-16,-0.006139295463026606,0.0003455231130731562
2011-09-19,-0.01366211773615067,-0.0014047908234073958
2011-09-20,0.030799387159423652,-6.643741307446049e-05
2011-09-21,-0.00036950691413206727,0.001005271776233414
2011-09-22,-0.034692592174732084,-0.0007862288766231629
2011-09-23,-0.005882999034017011,-0.0018408586944302385
2011-09-26,0.006902759690640359,1.5284317286443637e-05
2011-09-27,0.03715663165816885,0.0037630219964331245
2011-09-28,0.010621835935775259,0.004732780865320727
2011-09-29,0.03220556971647248,0.004547517545806521
2011-09-30,-0.007100923602020082,0.004723756236325549
2011-10-03,-0.022819932413434607,0.005028831716626136
2011-10-04,-0.015220976593757207,0.004070679612028734
2011-10-05,0.003459407530970182,0.00254260248990807
2011-10-07,0.024922291700486987,0.002734156290482943
2011-10-10,0.031873785720838654,0.004416655359780002
2011-10-11,-0.0335293805464012,0.004019616420463095
2011-10-12,0.06746508891394143,0.006062285253568689
2011-10-13,0.006454680468658935,0.006513766062455631
2011-10-14,0.017296686779181947,0.006393485668718455
2011-10-17,0.0010197948092525166,0.007546926381052508
2011-10-18,-0.016519580958011204,0.008242920154185143
2011-10-19,0.009651235408679959,0.008201874175082651
2011-10-20,0.01274665325622859,0.006444277407763472
2011-10-21,-0.009103764946482684,0.005101389534662175
2011-10-24,0.016266327362962407,0.005997614447701736
2011-10-25,0.03249500494182467,0.007843899354820749
2011-10-28,-1.773483106415341e-05,0.006611214475201237
2011-10-31,0.0065899496386991885,0.006889592737314487
2011-11-01,-0.014333065470657047,0.007703973805477489
2011-11-02,-0.0007758740837893185,0.007908258803486596
2011-11-03,-0.011461439457749023,0.0071736908375510215
2011-11-04,0.00847586742180173,0.006026460268096337
2011-11-08,0.005698501743841788,0.005829526900418998
2011-11-09,-0.0023955721319062206,0.004445481226483849
2011-11-11,-0.02124503946971945,0.003879716591775875
2011-11-14,0.01185483087978323,0.005266707123504588
2011-11-15,-0.0037454895894457607,0.005725726603677046
2011-11-16,-0.007172620128502949,0.005300445497298121
2011-11-17,-0.008966392361910991,0.003944898134802202
2011-11-18,-0.0046229920115017364,0.002485027025508586
2011-11-21,-0.026133999738166658,0.0027808422578379675
2011-11-22,0.019985155411430533,0.0008816449177375318
2011-11-23,-0.026541933645241933,-0.0004382196468185029
2011-11-24,0.005095180940477562,-0.0009262798803666783
2011-11-25,-0.025258161095332632,-0.0019773981165500843
2011-11-28,0.013923268788903265,-0.0007596841266735055
2011-11-29,-0.014596829955293877,-0.001729606741232459
2011-11-30,0.0034199737123836726,-0.0021026739229862558
2011-12-01,0.018433748512668657,-0.001001173384620202
2011-12-02,0.01450618363429701,-0.001071579133766818
2011-12-05,0.002595090560062907,-0.0022675757090372885
2011-12-07,0.02117250758895839,-0.0014199660122363865
2011-12-08,-0.012950619145135178,-0.0022015887635897613
2011-12-09,-0.004840191168288044,-0.0018218737914950012
2011-12-12,0.010990047104113998,-0.0013512369439788686
2011-12-13,0.0043513244927710915,-0.000718726385958064
2011-12-14,-0.0043513244927710915,-0.0012318140625409769
2011-12-15,-0.008760205691742406,-0.0018101623599643445
2011-12-16,0.002996009033605418,-0.001594499113343879
2011-12-19,-0.017812624411501332,-0.0014572025110151543
2011-12-20,-0.002862366834268215,-0.0020458904195772122
2011-12-21,0.027442014348922683,-0.0007983902620424744
2011-12-22,-0.008108052215130002,-0.0008358075455075564
2011-12-23,-0.00963867094668025,-0.0008626986888983268
2011-12-26,0.029651599818163454,0.0005082849842882809
2011-12-27,-0.0059440204192977575,0.0013158841570430368
2011-12-28,0.008157047816720997,0.0008427598532546554
2011-12-29,-0.014445942210422835,0.0013265995106474192
2011-12-30,0.009274202567974399,0.0014937603757472929
2012-01-02,0.014812354390762117,0.0030965809951910826
2012-01-03,0.019513262338368698,0.0033201807371697
2012-01-04,-0.0034624221499539587,0.003765557049383297
2012-01-05,-0.00500452962021658,0.0034285769160792867
2012-01-06,-0.002820892538810682,0.002578391274020113
2012-01-09,0.001552594690369169,0.0020602477162629997
2012-01-10,0.009490852459784094,0.002336078192251847
2012-01-11,-0.013004924557547426,0.0009689809063916144
2012-01-12,-0.08809270134924141,-0.002036702381772635
2012-01-13,-0.001566231506138216,-0.0019057439952866418
2012-01-16,0.021419806725591073,-0.0014885536104275586
2012-01-17,0.008260789026961923,-0.0013321750290599254
2012-01-18,-0.018960923579016686,-0.0019165589925097494
2012-01-19,-0.006664734888144785,-0.0018327401603658443
2012-01-20,-0.0022761117484746407,-0.0020436249916490467
2012-01-23,0.004431969633044375,-0.0011538412298672184
2012-01-24,0.007852974855717676,-0.0007252275622677828
2012-01-25,0.017024339553548096,-0.0011419345540827663
2012-01-27,0.02196447399690804,6.0966494398755346e-05
2012-01-30,-0.004671343482398171,0.0002596595929700385
2012-01-31,0.012348141122626721,-0.00043247875485143085
2012-02-01,-0.0012025779675068904,-0.00024282105677979614
2012-02-02,0.005200721299913447,-0.00036107411745209814
2012-02-03,0.009476047127254361,0.0005958054560549897
2012-02-06,-0.002212143082638285,0.00013635163003048234
2012-02-07,-0.01802154109594234,-0.001177004189437696
2012-02-08,0.015154597626986899,-0.0013513507778929678
2012-02-09,0.014608673091083269,-0.0006285069682514788
2012-02-10,-0.006963952002900342,-0.0007068838635588292
2012-02-13,-0.0007169871339245404,-0.0006227276473633836
2012-02-14,0.004526263921884599,-0.0005037808781027664
2012-02-15,0.022260041860675095,6.9866979328736536e-06
