,Date,Open,High,Low,Close,Adj Close,Volume,upperBand,lowerBand,moving_average,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,candlestick_pattern,candlestick_match_count
425,2021-12-15 10:05:00+05:30,1729.699951171875,1730.0,1727.050048828125,1727.050048828125,1727.050048828125,5666,0.0,0.0,1730.1700073242187,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,2.0
426,2021-12-15 10:06:00+05:30,1727.6500244140625,1727.9000244140625,1726.050048828125,1727.6500244140625,1727.6500244140625,9595,0.0,0.0,1730.1875061035157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,6.0
427,2021-12-15 10:07:00+05:30,1727.6500244140625,1728.949951171875,1727.6500244140625,1728.550048828125,1728.550048828125,3087,0.0,0.0,1730.1700073242187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
428,2021-12-15 10:08:00+05:30,1728.449951171875,1728.449951171875,1727.0999755859375,1728.300048828125,1728.300048828125,3424,0.0,0.0,1730.135009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,4.0
429,2021-12-15 10:09:00+05:30,1728.0,1728.0,1727.0999755859375,1728.0,1728.0,2560,0.0,0.0,1730.0075073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,4.0
430,2021-12-15 10:10:00+05:30,1728.0,1728.0,1727.0,1727.699951171875,1727.699951171875,5743,0.0,0.0,1729.8750061035157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHANGINGMAN_Bear,1.0
431,2021-12-15 10:11:00+05:30,1727.25,1728.0999755859375,1727.0999755859375,1727.8499755859375,1727.8499755859375,2753,0.0,0.0,1729.7225036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
432,2021-12-15 10:12:00+05:30,1727.8499755859375,1728.75,1727.0,1727.0,1727.0,4240,0.0,0.0,1729.5725036621093,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,1.0
433,2021-12-15 10:13:00+05:30,1727.6500244140625,1728.0,1726.449951171875,1727.300048828125,1727.300048828125,5909,0.0,0.0,1729.4225036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHOMINGPIGEON_Bull,2.0
434,2021-12-15 10:14:00+05:30,1727.300048828125,1728.75,1727.300048828125,1728.699951171875,1728.699951171875,6349,0.0,0.0,1729.3600036621094,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDL3INSIDE_Bull,4.0
435,2021-12-15 10:15:00+05:30,1728.75,1728.8499755859375,1726.949951171875,1727.0,1727.0,4204,0.0,0.0,1729.1350036621093,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,4.0
436,2021-12-15 10:16:00+05:30,1726.9000244140625,1727.9000244140625,1726.199951171875,1726.75,1726.75,6620,0.0,0.0,1728.9225036621094,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,CDL3OUTSIDE_Bear,3.0
437,2021-12-15 10:17:00+05:30,1726.5999755859375,1726.8499755859375,1725.0,1725.949951171875,1725.949951171875,9701,0.0,0.0,1728.570001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
438,2021-12-15 10:18:00+05:30,1725.5999755859375,1726.9000244140625,1725.5,1726.75,1726.75,2954,0.0,0.0,1728.195001220703,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,2.0
439,2021-12-15 10:19:00+05:30,1726.800048828125,1728.449951171875,1725.5,1728.199951171875,1728.199951171875,3510,0.0,0.0,1728.007501220703,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDL3OUTSIDE_Bull,1.0
440,2021-12-15 10:20:00+05:30,1728.199951171875,1728.25,1726.1500244140625,1726.449951171875,1726.449951171875,4325,0.0,0.0,1727.7974975585937,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bear,1.0
441,2021-12-15 10:21:00+05:30,1726.449951171875,1726.699951171875,1725.800048828125,1726.3499755859375,1726.3499755859375,3775,0.0,0.0,1727.6149963378907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,6.0
442,2021-12-15 10:22:00+05:30,1726.5,1726.949951171875,1725.5999755859375,1725.6500244140625,1725.6500244140625,6790,0.0,0.0,1727.479998779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
443,2021-12-15 10:23:00+05:30,1726.5,1726.699951171875,1725.0,1725.5,1725.5,16784,0.0,0.0,1727.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
444,2021-12-15 10:24:00+05:30,1725.550048828125,1726.699951171875,1725.5,1726.699951171875,1726.699951171875,2500,0.0,0.0,1727.1699951171875,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,3.0
445,2021-12-15 10:25:00+05:30,1726.699951171875,1726.699951171875,1725.0,1725.0999755859375,1725.0999755859375,4642,0.0,0.0,1727.072491455078,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,3.0
446,2021-12-15 10:26:00+05:30,1725.199951171875,1726.0,1725.0,1725.949951171875,1725.949951171875,4413,0.0,0.0,1726.9874877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHARAMI_Bull,1.0
447,2021-12-15 10:27:00+05:30,1725.949951171875,1726.199951171875,1725.0,1726.199951171875,1726.199951171875,4767,0.0,0.0,1726.8699829101563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHANGINGMAN_Bear,1.0
448,2021-12-15 10:28:00+05:30,1726.199951171875,1726.449951171875,1725.699951171875,1726.25,1726.25,2036,0.0,0.0,1726.76748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
449,2021-12-15 10:29:00+05:30,1726.25,1726.300048828125,1725.699951171875,1726.300048828125,1726.300048828125,3169,0.0,0.0,1726.6824829101563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,5.0
450,2021-12-15 10:30:00+05:30,1726.300048828125,1726.300048828125,1725.699951171875,1726.0999755859375,1726.0999755859375,4219,0.0,0.0,1726.6024841308595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHANGINGMAN_Bear,1.0
451,2021-12-15 10:31:00+05:30,1725.5,1725.949951171875,1725.0,1725.25,1725.25,12833,0.0,0.0,1726.4724853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
452,2021-12-15 10:32:00+05:30,1725.4000244140625,1726.0999755859375,1725.0,1726.0999755859375,1726.0999755859375,5637,0.0,0.0,1726.4274841308593,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
453,2021-12-15 10:33:00+05:30,1726.0999755859375,1726.449951171875,1725.199951171875,1725.5,1725.5,6779,0.0,0.0,1726.3374816894532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
454,2021-12-15 10:34:00+05:30,1725.199951171875,1725.75,1724.949951171875,1725.300048828125,1725.300048828125,4231,0.0,0.0,1726.1674865722657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
455,2021-12-15 10:35:00+05:30,1725.0,1726.0999755859375,1725.0,1726.0999755859375,1726.0999755859375,6457,0.0,0.0,1726.1224853515625,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,3.0
456,2021-12-15 10:36:00+05:30,1725.9000244140625,1726.0999755859375,1725.5999755859375,1726.0,1726.0,4223,0.0,0.0,1726.0849853515624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHARAMI_Bear,1.0
457,2021-12-15 10:37:00+05:30,1726.050048828125,1726.300048828125,1725.5999755859375,1726.1500244140625,1726.1500244140625,6412,0.0,0.0,1726.094989013672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLSPINNINGTOP_Bull,1.0
458,2021-12-15 10:38:00+05:30,1726.1500244140625,1726.3499755859375,1725.5999755859375,1726.0,1726.0,9922,0.0,0.0,1726.0574890136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,CDLSPINNINGTOP_Bear,1.0
459,2021-12-15 10:39:00+05:30,1726.0999755859375,1726.300048828125,1725.0,1725.449951171875,1725.449951171875,15547,0.0,0.0,1725.919989013672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
460,2021-12-15 10:40:00+05:30,1725.6500244140625,1726.0,1725.0,1725.300048828125,1725.300048828125,9633,0.0,0.0,1725.8624938964845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
461,2021-12-15 10:41:00+05:30,1725.0,1725.1500244140625,1724.199951171875,1724.550048828125,1724.550048828125,18632,0.0,1.0,1725.7724975585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
462,2021-12-15 10:42:00+05:30,1724.550048828125,1724.6500244140625,1723.300048828125,1724.0,1724.0,6847,0.0,1.0,1725.6899963378905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
463,2021-12-15 10:43:00+05:30,1724.0,1724.4000244140625,1723.3499755859375,1723.5,1723.5,2124,0.0,1.0,1725.5899963378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
464,2021-12-15 10:44:00+05:30,1724.050048828125,1724.050048828125,1723.5,1723.800048828125,1723.800048828125,2857,0.0,0.0,1725.445001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
465,2021-12-15 10:45:00+05:30,1723.800048828125,1723.800048828125,1723.0,1723.4000244140625,1723.4000244140625,5124,0.0,1.0,1725.3600036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHIKKAKEMOD_Bull,2.0
466,2021-12-15 10:46:00+05:30,1723.4000244140625,1723.800048828125,1723.1500244140625,1723.6500244140625,1723.6500244140625,3373,0.0,0.0,1725.2450073242187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
467,2021-12-15 10:47:00+05:30,1723.75,1723.800048828125,1723.0999755859375,1723.6500244140625,1723.6500244140625,2545,0.0,0.0,1725.1175109863282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLHANGINGMAN_Bear,1.0
468,2021-12-15 10:48:00+05:30,1723.5999755859375,1724.0999755859375,1723.5,1723.949951171875,1723.949951171875,6227,0.0,0.0,1725.002508544922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLENGULFING_Bull,1.0
469,2021-12-15 10:49:00+05:30,1723.9000244140625,1723.9000244140625,1721.5,1722.199951171875,1722.199951171875,14026,0.0,1.0,1724.7975036621094,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bear,1.0
470,2021-12-15 10:50:00+05:30,1722.449951171875,1722.699951171875,1722.0,1722.5,1722.5,3669,0.0,0.0,1724.6175048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,7.0
471,2021-12-15 10:51:00+05:30,1722.5,1722.5,1721.300048828125,1721.800048828125,1721.800048828125,3083,0.0,0.0,1724.4450073242188,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,CDLSEPARATINGLINES_Bear,3.0
472,2021-12-15 10:52:00+05:30,1721.5,1722.949951171875,1721.300048828125,1722.6500244140625,1722.6500244140625,4731,0.0,0.0,1724.272509765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLENGULFING_Bull,1.0
473,2021-12-15 10:53:00+05:30,1722.5,1723.0,1722.050048828125,1723.0,1723.0,3238,0.0,0.0,1724.147509765625,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDL3OUTSIDE_Bull,2.0
474,2021-12-15 10:54:00+05:30,1723.0,1723.0,1722.5,1723.0,1723.0,2531,0.0,0.0,1724.0325073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,CDLLONGLEGGEDDOJI_Bull,5.0
475,2021-12-15 10:55:00+05:30,1722.800048828125,1723.0,1722.5,1722.800048828125,1722.800048828125,2283,0.0,0.0,1723.8675109863282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
476,2021-12-15 10:56:00+05:30,1722.800048828125,1724.300048828125,1722.699951171875,1724.300048828125,1724.300048828125,5534,0.0,0.0,1723.7825134277343,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
477,2021-12-15 10:57:00+05:30,1724.300048828125,1724.5999755859375,1723.949951171875,1724.199951171875,1724.199951171875,3862,0.0,0.0,1723.685009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
478,2021-12-15 10:58:00+05:30,1724.199951171875,1725.550048828125,1724.0,1724.9000244140625,1724.9000244140625,3688,0.0,0.0,1723.6300109863282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
479,2021-12-15 10:59:00+05:30,1724.9000244140625,1725.25,1724.4000244140625,1724.949951171875,1724.949951171875,2760,0.0,0.0,1723.6050109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,CDLRICKSHAWMAN_Bull,5.0
480,2021-12-15 11:00:00+05:30,1725.050048828125,1725.050048828125,1723.949951171875,1724.0,1724.0,2496,0.0,0.0,1723.5400085449219,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bear,5.0
481,2021-12-15 11:01:00+05:30,1724.199951171875,1725.0,1723.300048828125,1725.0,1725.0,2568,0.0,0.0,1723.5625061035157,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLCLOSINGMARUBOZU_Bull,1.0
482,2021-12-15 11:02:00+05:30,1724.75,1726.800048828125,1724.75,1726.800048828125,1726.800048828125,4978,1.0,0.0,1723.7025085449218,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDLBELTHOLD_Bull,4.0
483,2021-12-15 11:03:00+05:30,1726.800048828125,1726.949951171875,1726.0,1726.1500244140625,1726.1500244140625,4510,0.0,0.0,1723.835009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
484,2021-12-15 11:04:00+05:30,1726.199951171875,1727.0,1725.6500244140625,1726.5,1726.5,3492,0.0,0.0,1723.9700073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,CDLSPINNINGTOP_Bull,1.0
485,2021-12-15 11:05:00+05:30,1726.5,1726.5,1725.699951171875,1726.0,1726.0,2007,0.0,0.0,1724.1000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
486,2021-12-15 11:06:00+05:30,1726.0,1726.0,1725.5,1725.949951171875,1725.949951171875,2604,0.0,0.0,1724.2150024414063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,CDLMATCHINGLOW_Bull,7.0
487,2021-12-15 11:07:00+05:30,1725.949951171875,1727.1500244140625,1725.9000244140625,1726.300048828125,1726.300048828125,4209,0.0,0.0,1724.3475036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_PATTERN,0.0
